lon,lat,cap_mid,annual_cf
18.5,19.25,2.624,0.649
18.5,19.5,2.56,0.315
18.5,19.75,2.571,0.059
18.5,20,2.5,0.017
18.5,20.25,2.301,0.01
18.5,20.5,2.052,0.035
18.5,20.75,2.372,0.06
18.5,21,2.403,0.06
18.5,21.25,2.242,0.035
18.5,21.5,1.864,0.039
18.5,21.75,2.221,0.074
18.5,22,2.42,0.096
18.5,22.25,2.491,0.157
18.5,22.5,2.549,0.225
18.5,22.75,2.56,0.288
18.5,23,2.543,0.335
18.5,23.25,2.536,0.39
18.5,23.5,2.541,0.407
18.5,23.75,2.546,0.396
18.5,24,2.541,0.397
18.5,24.25,2.536,0.386
18.5,24.5,2.531,0.369
18.5,24.75,2.526,0.353
18.5,25,2.521,0.338
18.5,25.25,2.516,0.324
18.5,25.5,2.34,0.309
18.5,25.75,2.503,0.3
18.5,26,2.5,0.288
18.5,26.25,2.495,0.249
18.5,26.5,2.49,0.262
18.5,26.75,2.484,0.282
18.5,27,2.479,0.282
18.5,27.25,2.473,0.273
18.5,27.5,2.468,0.269
18.5,27.75,2.462,0.269
18.5,28,2.456,0.278
18.5,28.25,2.443,0.271
18.5,28.5,2.314,0.276
18.5,28.75,2.438,0.287
18.5,29,2.433,0.284
18.5,29.25,2.427,0.301
18.5,29.5,2.421,0.321
18.5,29.75,2.38,0.321
18.5,30,2.409,0.302
18.5,30.25,2.403,0.295
18.5,30.5,1.886,0.307
18.75,-32,1.053,0.108
18.75,-31.75,1.409,0.111
18.75,-31.5,1.436,0.12
18.75,-31.25,1.617,0.163
18.75,-31,1.471,0.189
18.75,-30.75,1.598,0.219
18.75,-30.5,1.783,0.25
18.75,-30.25,2.285,0.294
18.75,-30,2.188,0.306
18.75,-29.75,1.773,0.322
18.75,-29.5,1.917,0.311
18.75,-29.25,1.674,0.245
18.75,-29,1.598,0.155
18.75,-28.75,2.082,0.122
18.75,-28.5,2.156,0.222
18.75,-28.25,2.161,0.293
18.75,-28,2.184,0.275
18.75,-27.75,2.208,0.256
18.75,-27.5,2.149,0.236
18.75,-27.25,2.02,0.205
18.75,-27,2.049,0.166
18.75,-26.75,2.285,0.166
18.75,-26.5,2.45,0.217
18.75,-26.25,2.287,0.256
18.75,-26,2.238,0.254
18.75,-25.75,2.212,0.257
18.75,-25.5,2.228,0.251
18.75,-25.25,2.109,0.251
18.75,-25,1.799,0.251
18.75,-24.75,1.739,0.254
18.75,-24.5,1.715,0.252
18.75,-24.25,1.729,0.257
18.75,-24,1.832,0.26
18.75,-23.75,2.088,0.26
18.75,-23.5,1.98,0.259
18.75,-23.25,2.033,0.249
18.75,-23,2.175,0.23
18.75,-22.75,2.239,0.215
18.75,-22.5,2.257,0.192
18.75,-22.25,2.045,0.172
18.75,-22,1.748,0.162
18.75,-21.75,1.746,0.16
18.75,-21.5,1.738,0.158
18.75,-21.25,1.719,0.162
18.75,-21,1.929,0.163
18.75,18.5,2.621,0.663
18.75,18.75,2.632,0.675
18.75,19,2.63,0.702
18.75,19.25,2.62,0.702
18.75,19.5,2.619,0.595
18.75,19.75,2.575,0.273
18.75,20,2.403,0.059
18.75,20.25,2.135,0.035
18.75,20.5,1.699,0.027
18.75,20.75,1.556,0.041
18.75,21,1.793,0.039
18.75,21.25,2.176,0.025
18.75,21.5,2.12,0.028
18.75,21.75,2.498,0.068
18.75,22,2.426,0.096
18.75,22.25,2.433,0.144
18.75,22.5,2.537,0.234
18.75,22.75,2.512,0.281
18.75,23,2.514,0.314
18.75,23.25,2.53,0.333
18.75,23.5,2.539,0.358
18.75,23.75,2.546,0.385
18.75,24,2.541,0.397
18.75,24.25,2.536,0.381
18.75,24.5,2.531,0.365
18.75,24.75,2.526,0.35
18.75,25,2.521,0.338
18.75,25.25,2.516,0.323
18.75,25.5,2.511,0.305
18.75,25.75,2.506,0.294
18.75,26,2.5,0.281
18.75,26.25,2.495,0.253
18.75,26.5,2.49,0.267
18.75,26.75,2.484,0.282
18.75,27,2.479,0.282
18.75,27.25,2.473,0.278
18.75,27.5,2.468,0.273
18.75,27.75,2.462,0.279
18.75,28,2.456,0.292
18.75,28.25,2.394,0.288
18.75,28.5,2.37,0.273
18.75,28.75,2.431,0.265
18.75,29,2.432,0.265
18.75,29.25,2.425,0.292
18.75,29.5,2.421,0.32
18.75,29.75,2.364,0.318
18.75,30,2.409,0.298
19,-31,1.475,0.183
19,-30.75,1.656,0.238
19,-30.5,2.036,0.299
19,-30.25,2.378,0.32
19,-30,1.954,0.327
19,-29.75,1.623,0.334
19,-29.5,1.706,0.311
19,-29.25,1.469,0.235
19,-29,1.705,0.141
19,-28.75,2.035,0.115
19,-28.5,2.164,0.221
19,-28.25,2.118,0.278
19,-28,2.168,0.269
19,-27.75,2.179,0.264
19,-27.5,2.197,0.233
19,-27.25,2.375,0.199
19,-27,2.325,0.189
19,-26.75,2.238,0.192
19,-26.5,2.353,0.217
19,-26.25,2.165,0.246
19,-26,2.197,0.249
19,-25.75,2.193,0.247
19,-25.5,2.052,0.244
19,-25.25,1.811,0.242
19,-25,1.712,0.248
19,-24.75,1.715,0.248
19,-24.5,1.695,0.252
19,-24.25,1.7,0.258
19,-24,1.749,0.266
19,-23.75,1.791,0.267
19,-23.5,1.785,0.265
19,-23.25,1.907,0.26
19,-23,2.082,0.238
19,-22.75,2.22,0.223
19,-22.5,2.274,0.199
19,-22.25,2.048,0.177
19,-22,1.768,0.165
19,-21.75,1.782,0.156
19,-21.5,1.796,0.155
19,-21.25,1.777,0.161
19,18.25,2.642,0.664
19,18.5,2.636,0.669
19,18.75,2.633,0.683
19,19,2.627,0.705
19,19.25,2.621,0.697
19,19.5,2.622,0.623
19,19.75,2.596,0.47
19,20,2.543,0.2
19,20.25,2.375,0.105
19,20.5,2.392,0.071
19,20.75,2.233,0.074
19,21,2.142,0.062
19,21.25,2.326,0.041
19,21.5,2.43,0.048
19,21.75,2.475,0.069
19,22,2.499,0.087
19,22.25,2.461,0.156
19,22.5,2.375,0.247
19,22.75,2.545,0.297
19,23,2.528,0.285
19,23.25,2.544,0.297
19,23.5,2.551,0.342
19,23.75,2.546,0.397
19,24,2.541,0.409
19,24.25,2.536,0.375
19,24.5,2.528,0.36
19,24.75,2.526,0.348
19,25,2.508,0.336
19,25.25,2.515,0.319
19,25.5,2.507,0.3
19,25.75,2.506,0.291
19,26,2.5,0.279
19,26.25,2.495,0.264
19,26.5,2.49,0.278
19,26.75,2.484,0.29
19,27,2.479,0.282
19,27.25,2.473,0.277
19,27.5,2.468,0.284
19,27.75,2.462,0.29
19,28,2.456,0.296
19,28.25,2.451,0.284
19,28.5,2.436,0.271
19,28.75,2.439,0.267
19,29,2.433,0.268
19,29.25,2.426,0.289
19,29.5,2.411,0.313
19,29.75,2.346,0.316
19,30,2.382,0.307
19.25,-32,1.488,0.128
19.25,-31.75,1.553,0.147
19.25,-31.5,1.569,0.142
19.25,-31.25,1.581,0.143
19.25,-31,1.639,0.179
19.25,-30.75,1.833,0.235
19.25,-30.5,2.284,0.307
19.25,-30.25,2.403,0.337
19.25,-30,2.103,0.347
19.25,-29.75,1.948,0.358
19.25,-29.5,1.734,0.339
19.25,-29.25,1.746,0.266
19.25,-29,1.912,0.16
19.25,-28.75,2.07,0.111
19.25,-28.5,2.131,0.182
19.25,-28.25,2.112,0.236
19.25,-28,2.049,0.267
19.25,-27.75,2.11,0.281
19.25,-27.5,2.142,0.254
19.25,-27.25,2.258,0.225
19.25,-27,2.252,0.218
19.25,-26.75,2.158,0.235
19.25,-26.5,2.131,0.25
19.25,-26.25,2.167,0.249
19.25,-26,2.092,0.248
19.25,-25.75,1.985,0.242
19.25,-25.5,1.837,0.237
19.25,-25.25,1.783,0.239
19.25,-25,1.708,0.244
19.25,-24.75,1.749,0.25
19.25,-24.5,1.768,0.25
19.25,-24.25,1.867,0.259
19.25,-24,1.721,0.271
19.25,-23.75,1.884,0.273
19.25,-23.5,1.628,0.267
19.25,-23.25,1.8,0.259
19.25,-23,1.985,0.239
19.25,-22.75,1.941,0.213
19.25,-22.5,2.303,0.193
19.25,-22.25,2.201,0.181
19.25,-22,1.956,0.169
19.25,-21.75,2.001,0.154
19.25,-21.5,1.958,0.152
19.25,-21.25,2.253,0.154
19.25,18,2.646,0.65
19.25,18.25,2.642,0.663
19.25,18.5,2.638,0.667
19.25,18.75,2.634,0.665
19.25,19,2.63,0.676
19.25,19.25,2.621,0.639
19.25,19.5,2.608,0.578
19.25,19.75,2.609,0.467
19.25,20,2.58,0.356
19.25,20.25,2.53,0.213
19.25,20.5,2.485,0.169
19.25,20.75,2.529,0.161
19.25,21,2.534,0.129
19.25,21.25,2.287,0.096
19.25,21.5,2.363,0.097
19.25,21.75,2.528,0.098
19.25,22,2.488,0.087
19.25,22.25,2.375,0.121
19.25,22.5,2.5,0.194
19.25,22.75,2.538,0.261
19.25,23,2.54,0.288
19.25,23.25,2.553,0.326
19.25,23.5,2.549,0.372
19.25,23.75,2.546,0.432
19.25,24,2.541,0.416
19.25,24.25,2.536,0.372
19.25,24.5,2.531,0.353
19.25,24.75,2.526,0.34
19.25,25,2.521,0.324
19.25,25.25,2.516,0.307
19.25,25.5,2.511,0.295
19.25,25.75,2.506,0.29
19.25,26,2.5,0.287
19.25,26.25,2.495,0.283
19.25,26.5,2.49,0.291
19.25,26.75,2.484,0.283
19.25,27,2.479,0.276
19.25,27.25,2.473,0.277
19.25,27.5,2.468,0.285
19.25,27.75,2.462,0.292
19.25,28,2.456,0.29
19.25,28.25,2.451,0.28
19.25,28.5,2.445,0.277
19.25,28.75,2.439,0.283
19.25,29,2.432,0.28
19.25,29.25,2.426,0.282
19.25,29.5,2.397,0.305
19.25,29.75,2.413,0.311
19.25,30,2.409,0.306
19.25,30.25,2.396,0.328
19.5,-33.75,1.038,0.041
19.5,-32.5,1.803,0.11
19.5,-32.25,2.009,0.137
19.5,-32,1.764,0.148
19.5,-31.75,1.622,0.155
19.5,-31.5,1.591,0.169
19.5,-31.25,1.596,0.181
19.5,-31,1.81,0.236
19.5,-30.75,2.204,0.292
19.5,-30.5,2.383,0.331
19.5,-30.25,2.403,0.357
19.5,-30,2.403,0.362
19.5,-29.75,2.405,0.374
19.5,-29.5,2.368,0.363
19.5,-29.25,2.002,0.287
19.5,-29,1.727,0.221
19.5,-28.75,1.987,0.148
19.5,-28.5,2.027,0.151
19.5,-28.25,2.032,0.203
19.5,-28,2.063,0.261
19.5,-27.75,2.155,0.284
19.5,-27.5,2.175,0.265
19.5,-27.25,2.202,0.247
19.5,-27,2.153,0.251
19.5,-26.75,2.125,0.268
19.5,-26.5,2.001,0.269
19.5,-26.25,1.962,0.261
19.5,-26,2.068,0.251
19.5,-25.75,2.165,0.241
19.5,-25.5,2.133,0.236
19.5,-25.25,1.872,0.237
19.5,-25,1.815,0.244
19.5,-24.75,1.864,0.249
19.5,-24.5,1.877,0.249
19.5,-24.25,1.76,0.257
19.5,-24,1.969,0.272
19.5,-23.75,1.958,0.277
19.5,-23.5,1.915,0.257
19.5,-23.25,2.009,0.241
19.5,-23,1.816,0.221
19.5,-22.75,1.893,0.195
19.5,-22.5,2.015,0.177
19.5,-22.25,1.675,0.17
19.5,-22,2.272,0.164
19.5,-21.75,2.279,0.15
19.5,-21.5,2.295,0.146
19.5,17.5,2.653,0.6
19.5,17.75,2.65,0.622
19.5,18,2.646,0.635
19.5,18.25,2.642,0.646
19.5,18.5,2.638,0.65
19.5,18.75,2.634,0.643
19.5,19,2.63,0.621
19.5,19.25,2.626,0.568
19.5,19.5,2.62,0.534
19.5,19.75,2.612,0.503
19.5,20,2.611,0.41
19.5,20.25,2.608,0.312
19.5,20.5,2.605,0.255
19.5,20.75,2.596,0.248
19.5,21,2.597,0.22
19.5,21.25,2.591,0.214
19.5,21.5,2.564,0.191
19.5,21.75,2.541,0.158
19.5,22,2.553,0.117
19.5,22.25,2.567,0.101
19.5,22.5,2.559,0.126
19.5,22.75,2.564,0.176
19.5,23,2.56,0.241
19.5,23.25,2.527,0.32
19.5,23.5,2.551,0.404
19.5,23.75,2.546,0.443
19.5,24,2.541,0.395
19.5,24.25,2.536,0.357
19.5,24.5,2.531,0.339
19.5,24.75,2.526,0.319
19.5,25,2.521,0.301
19.5,25.25,2.516,0.292
19.5,25.5,2.511,0.288
19.5,25.75,2.505,0.292
19.5,26,2.5,0.294
19.5,26.25,2.495,0.294
19.5,26.5,2.49,0.291
19.5,26.75,2.484,0.282
19.5,27,2.479,0.276
19.5,27.25,2.473,0.277
19.5,27.5,2.468,0.281
19.5,27.75,2.462,0.285
19.5,28,2.456,0.284
19.5,28.25,2.451,0.278
19.5,28.5,2.445,0.28
19.5,28.75,2.435,0.287
19.5,29,2.395,0.286
19.5,29.25,2.418,0.288
19.5,29.5,2.417,0.29
19.5,29.75,2.415,0.298
19.5,30,2.314,0.309
19.5,30.25,2.301,0.338
19.5,30.5,1.566,0.374
19.75,-33,1.356,0.099
19.75,-32.75,1.944,0.142
19.75,-32.5,2.03,0.161
19.75,-32.25,0.515,0.15
19.75,-32,1.235,0.107
19.75,-31.75,1.486,0.133
19.75,-31.5,1.564,0.162
19.75,-31,1.802,0.273
19.75,-30.75,2.247,0.354
19.75,-30.5,2.394,0.368
19.75,-30.25,2.389,0.38
19.75,-30,2.405,0.378
19.75,-29.75,2.4,0.374
19.75,-29.5,2.399,0.362
19.75,-29.25,2.104,0.339
19.75,-29,1.745,0.281
19.75,-28.75,2.022,0.198
19.75,-28.5,1.997,0.141
19.75,-28.25,1.757,0.19
19.75,-28,2.025,0.269
19.75,-27.75,1.919,0.279
19.75,-27.5,2.073,0.272
19.75,-27.25,2.044,0.263
19.75,-27,2.003,0.258
19.75,-26.75,2.176,0.264
19.75,-26.5,1.926,0.256
19.75,-26.25,1.872,0.25
19.75,-26,1.93,0.238
19.75,-25.75,2.043,0.231
19.75,-25.5,2.059,0.231
19.75,-25.25,2.024,0.234
19.75,-25,1.746,0.244
19.75,-24.75,1.708,0.247
19.75,-24.5,1.774,0.25
19.75,-24.25,1.776,0.254
19.75,-24,1.903,0.273
19.75,-23.75,1.983,0.28
19.75,-23.5,1.95,0.265
19.75,-23.25,2.043,0.248
19.75,-23,1.868,0.227
19.75,-22.75,1.859,0.2
19.75,-22.5,1.916,0.179
19.75,-22.25,1.461,0.165
19.75,-22,2.155,0.162
19.75,-21.75,2.228,0.15
19.75,-21.5,2.299,0.145
19.75,17.25,2.097,0.572
19.75,17.5,2.653,0.59
19.75,17.75,2.65,0.603
19.75,18,2.646,0.613
19.75,18.25,2.642,0.619
19.75,18.5,2.638,0.619
19.75,18.75,2.634,0.619
19.75,19,2.63,0.59
19.75,19.25,2.626,0.56
19.75,19.5,2.622,0.547
19.75,19.75,2.618,0.525
19.75,20,2.614,0.442
19.75,20.25,2.61,0.338
19.75,20.5,2.605,0.294
19.75,20.75,2.601,0.281
19.75,21,2.597,0.276
19.75,21.25,2.593,0.268
19.75,21.5,2.588,0.247
19.75,21.75,2.584,0.209
19.75,22,2.579,0.165
19.75,22.25,2.575,0.145
19.75,22.5,2.57,0.15
19.75,22.75,2.565,0.171
19.75,23,2.542,0.202
19.75,23.25,2.513,0.257
19.75,23.5,2.542,0.341
19.75,23.75,2.546,0.371
19.75,24,2.541,0.332
19.75,24.25,2.536,0.326
19.75,24.5,2.531,0.316
19.75,24.75,2.526,0.301
19.75,25,2.521,0.287
19.75,25.25,2.516,0.284
19.75,25.5,2.511,0.284
19.75,25.75,2.506,0.291
19.75,26,2.5,0.292
19.75,26.25,2.457,0.291
19.75,26.5,2.484,0.289
19.75,26.75,2.484,0.285
19.75,27,2.478,0.282
19.75,27.25,2.47,0.28
19.75,27.5,2.468,0.28
19.75,27.75,2.462,0.282
19.75,28,2.454,0.285
19.75,28.25,2.449,0.28
19.75,28.5,2.442,0.277
19.75,28.75,2.439,0.278
19.75,29,2.427,0.281
19.75,29.25,2.278,0.291
19.75,29.5,2.334,0.293
19.75,29.75,2.398,0.293
19.75,30,2.289,0.306
19.75,30.25,2.403,0.343
19.75,30.5,2.375,0.369
20,-33.25,1.476,0.131
20,-33,1.525,0.176
20,-32.75,1.555,0.198
20,-32.5,1.575,0.167
20,-32.25,0.91,0.105
20,-32,0.805,0.108
20,-31.75,1.6,0.155
20,-31.5,1.781,0.201
20,-31.25,2.158,0.224
20,-31,2.068,0.315
20,-30.75,2.368,0.374
20,-30.5,2.394,0.385
20,-30.25,2.384,0.387
20,-30,2.4,0.388
20,-29.75,2.409,0.38
20,-29.5,2.346,0.349
20,-29.25,2.055,0.335
20,-29,1.736,0.328
20,-28.75,1.746,0.257
20,-28.5,1.224,0.151
20,-28.25,1.779,0.202
20,-28,1.837,0.275
20,-27.75,1.738,0.273
20,-27.5,1.864,0.271
20,-27.25,1.867,0.262
20,-27,1.879,0.26
20,-26.75,2.307,0.248
20,-26.5,1.818,0.245
20,-26.25,1.652,0.246
20,-26,1.153,0.234
20,-25.75,0.108,0.228
20,-25.5,0.004,0.228
20,-25.25,0.007,0.238
20,-25,0,0.244
20,-24.75,0.004,0.252
20,-24.5,0,0.248
20,-24.25,0,0.255
20,-24,1.094,0.265
20,-23.75,1.738,0.275
20,-23.5,1.726,0.271
20,-23.25,1.778,0.261
20,-23,1.928,0.244
20,-22.75,1.798,0.218
