lon,lat,cap_mid,annual_cf,t2m_mean,t2m_max,t2m_min
-13,23.75,29.921,0.261,25.67680085,46.8961198,7.020615534
-13,24,30.544,0.259,25.53230497,46.9266539,7.128502702
-13,24.25,30.545,0.26,25.14998211,46.74548489,6.983974609
-13,24.75,29.94,0.259,24.87993002,47.31138361,6.849624552
-13,25,29.887,0.26,24.40693228,47.33988211,6.745808598
-13,25.25,29.421,0.26,23.96022802,47.08339564,6.674562355
-13,25.5,29.36,0.259,23.52363251,47.09153806,6.464894841
-13,25.75,29.299,0.259,23.07217619,46.82080234,6.635885823
-13,26,28.787,0.258,22.65508232,46.81876674,6.540212297
-13,26.25,28.726,0.257,22.36025163,47.13835702,6.817054841
-13,26.5,22.538,0.257,21.9874197,47.01011379,7.684223395
-13,26.75,27.584,0.255,21.87309131,47.43962685,7.684223395
-13,27,26.665,0.255,21.56928972,45.32259564,7.881677268
-13,27.25,27.349,0.254,21.27607496,44.65288096,8.341724435
-13,27.5,27.338,0.251,20.57382695,37.67074917,10.74374062
-12.75,20,31.828,0.26,29.01958886,46.52767494,8.659279117
-12.75,20.25,32.929,0.26,28.23040532,45.83353298,7.525446054
-12.75,20.5,33.009,0.257,28.30667407,46.47678477,6.869980621
-12.75,20.75,31.39,0.256,28.53352652,47.45591171,6.676597962
-12.75,21,33.147,0.259,28.1264195,47.56583448,6.5117138
-12.75,21.25,33.054,0.262,27.38411565,47.00604257,6.420111488
-12.75,21.5,32.896,0.26,27.77780606,47.45794731,7.014508713
-12.75,21.75,32.505,0.26,27.9239072,47.1912828,7.59465669
-12.75,22,32.48,0.26,27.63807221,46.9551524,7.645546863
-12.75,22.25,32.391,0.259,27.57654678,47.18314038,6.920870794
-12.75,22.5,31.788,0.257,27.59614204,47.44776928,6.851660158
-12.75,22.75,25.837,0.258,27.23998082,47.27270708,6.975832182
-12.75,23,31.374,0.26,26.79209399,46.97347286,6.556497153
-12.75,23.25,31.267,0.261,26.46067892,46.85133645,6.646063858
-12.75,23.5,31.096,0.261,26.21987454,46.82080234,6.8638738
-12.75,23.75,30.622,0.26,26.04832854,47.03046986,7.122395881
-12.75,24,30.631,0.259,25.98578044,47.29102754,7.167179234
-12.75,24.25,30.33,0.258,25.89299811,47.35820257,7.161072413
-12.75,24.5,29.955,0.258,25.67035267,47.30324119,7.193642124
-12.75,24.75,29.392,0.259,25.21674325,47.45591171,7.069470101
-12.75,25,29.063,0.259,24.74305956,47.4844102,6.922906401
-12.75,25.25,26.003,0.26,23.96225969,47.21774569,6.330544783
-12.75,25.5,29.317,0.26,23.51375064,47.19535402,6.13309091
-12.75,25.75,29.299,0.259,23.13806135,47.15260627,6.40586224
-12.75,26,28.787,0.258,22.63156161,46.87779934,6.196194725
-12.75,26.25,28.726,0.257,22.33924414,47.37448743,6.487286517
-12.75,26.5,28.216,0.256,22.12254377,47.98516951,7.321885361
-12.75,26.75,28.074,0.255,22.01502878,48.28440373,7.52137484
-12.75,27,27.667,0.254,21.63978003,47.6879709,7.922389407
-12.75,27.25,27.574,0.253,21.34640328,46.04930731,8.315261545
-12.75,27.5,27.522,0.25,21.11140261,45.68289807,9.271996805
-12.75,27.75,26.94,0.246,21.03806398,43.70021691,8.987011834
-12.5,19.75,31.612,0.259,29.49079247,46.89408419,9.086756574
-12.5,20,33.507,0.262,28.46386793,45.87220951,7.918318193
-12.5,20.5,32.663,0.261,27.63829839,45.95974061,6.141233338
-12.5,20.75,32.659,0.256,28.49974296,47.30934801,6.454716806
-12.5,21,32.381,0.257,28.49251614,47.97295587,6.416040274
-12.5,21.25,32.956,0.26,27.82712295,47.59840419,6.15344698
-12.5,21.5,31.965,0.259,27.58975412,47.32766847,6.597209292
-12.5,21.75,31.409,0.26,27.77586871,47.22385252,7.104075419
-12.5,22,32.272,0.26,27.70794238,47.20553205,7.313742933
-12.5,22.25,32.411,0.26,27.37641028,46.9836509,6.89033669
-12.5,22.5,31.863,0.258,27.263099,47.09764489,6.446574378
-12.5,22.75,29.505,0.257,26.95164372,46.99993575,6.090343165
-12.5,23,31.574,0.259,26.75456573,46.93683194,6.578888829
-12.5,23.25,30.476,0.26,26.66961367,47.14649945,6.71120328
-12.5,23.5,31.096,0.26,26.44663407,47.1322502,6.851660158
-12.5,23.75,30.649,0.259,26.3561601,47.42741321,6.867945014
-12.5,24,30.631,0.258,26.33608467,47.70222015,6.884229869
-12.5,24.25,30.568,0.257,26.2923161,47.84064142,7.399238424
-12.5,24.5,30,0.257,26.01883658,47.79382246,7.266923973
-12.5,24.75,29.766,0.258,25.54701978,47.69407772,7.165143627
-12.5,25,28.198,0.259,24.73238351,47.24217298,6.603316112
-12.5,25.25,24.26,0.26,23.93156615,46.94293876,5.988562818
-12.5,25.5,25.67,0.26,23.4566883,47.08746685,5.821643049
-12.5,25.75,29.234,0.258,23.17664797,47.23403055,6.17990987
-12.5,26,28.784,0.258,22.67611461,47.0426835,5.970242355
-12.5,26.25,28.726,0.257,22.32290529,47.25031541,6.389577384
-12.5,26.5,28.216,0.256,22.14137151,48.05438015,7.071505708
-12.5,26.75,28.102,0.255,22.05047809,48.66099101,7.26285276
-12.5,27,26.413,0.254,21.65194593,47.62079587,7.663867326
-12.5,27.25,27.581,0.253,21.03760258,46.79637506,8.138163742
-12.5,27.5,27.505,0.25,20.79329916,45.77246477,8.75088143
-12.5,27.75,24.776,0.247,20.74802359,44.69969992,8.887267094
-12.25,20.75,33.695,0.257,28.29306953,46.69866593,6.540212297
-12.25,21,31.624,0.256,28.52265767,47.58008373,6.550390332
-12.25,21.5,33.051,0.261,27.35320983,47.11800095,6.220622008
-12.25,21.75,32.369,0.26,27.34975922,46.89815541,6.534105477
-12.25,22,30.836,0.258,27.66609309,47.44573367,7.018579927
-12.25,22.25,31.614,0.26,27.32269936,47.19738963,6.66438432
-12.25,22.5,31.902,0.261,26.96280225,46.77194778,6.322402355
-12.25,22.75,31.781,0.259,26.81080934,46.70680835,5.943779465
-12.25,23,30.919,0.259,26.76167923,46.82283795,6.247084899
-12.25,23.25,30.171,0.259,26.69527497,47.04064789,7.393131603
-12.25,23.5,30.838,0.261,26.47589939,47.02843425,7.122395881
-12.25,23.75,30.69,0.258,26.51876417,47.48848142,6.867945014
-12.25,24,30.631,0.258,26.51290855,47.78771564,6.874051835
-12.25,24.25,30.571,0.257,26.481038,47.9525998,7.26285276
-12.25,24.5,29.892,0.257,26.15098278,47.83860581,7.171250447
-12.25,24.75,29.592,0.258,25.66346072,47.58415494,6.973796575
-12.25,25,29.935,0.258,24.84323533,47.17703356,6.387541777
-12.25,25.25,28.629,0.259,23.92036985,46.76991217,5.632331604
-12.25,25.5,25.268,0.259,23.34469631,46.76991217,5.353453454
-12.25,25.75,23.689,0.258,23.15115955,47.12614338,6.082200737
-12.25,26,26.925,0.258,22.73758234,47.29916997,5.831821084
-12.25,26.25,28.513,0.258,22.28706874,47.27474269,6.269476575
-12.25,26.5,28.205,0.257,21.95833281,47.78771564,6.621636575
-12.25,26.75,27.72,0.256,21.87659592,48.47167957,6.977867789
-12.25,27,26.611,0.256,21.4435509,47.96481344,7.464377846
-12.25,27.25,27.325,0.255,20.80738017,46.33632789,7.759540852
-12.25,27.5,27.452,0.253,20.26638889,46.06762778,7.582443048
-12.25,27.75,23.044,0.251,20.07419784,43.57197367,8.213481199
-12,20.75,33.454,0.259,27.99325318,45.90681483,6.823161661
-12,21,33.135,0.254,28.4978413,47.06303957,6.719345708
-12,21.25,28.97,0.255,28.26393606,47.53530038,6.334615997
-12,21.5,31.382,0.262,27.30083072,47.0426835,5.72800513
-12,21.75,32.537,0.262,26.93337308,46.5744939,5.93360143
-12,22,32.48,0.26,27.25390887,47.071182,6.501535766
-12,22.25,31.858,0.26,27.25296337,47.25031541,6.554461546
-12,22.5,31.788,0.261,26.90166359,46.84726523,6.218586401
-12,22.75,31.707,0.261,26.80185628,46.67423864,6.230800043
-12,23,31.542,0.26,26.7336361,46.65591818,6.580924436
-12,23.25,31.058,0.26,26.56641994,46.85337205,6.965654147
-12,23.5,31.208,0.261,26.37697594,46.87983494,6.884229869
-12,23.75,30.69,0.259,26.58606619,47.44776928,6.63792143
-12,24,30.631,0.257,26.65806675,47.93835055,6.43232513
-12,24.25,30.337,0.257,26.60909608,48.1887302,6.979903395
-12,24.5,29.837,0.257,26.30913976,48.08898546,6.965654147
-12,24.75,29.996,0.257,25.87151787,47.82435656,6.753951026
-12,25,29.879,0.258,25.19400188,47.29713437,6.338687211
-12,25.25,29.41,0.258,24.33296726,46.75769853,5.679150563
-12,25.5,28.24,0.258,23.62285282,46.77398338,5.215032182
-12,25.75,28.764,0.256,23.25473264,47.10985853,5.434877731
-12,26,27.007,0.258,22.65352155,47.09357367,5.408414841
-12,26.25,27.424,0.258,22.09672164,46.92054708,5.866426402
-12,26.5,27.056,0.257,21.84549266,47.54547841,5.970242355
-12,26.75,27.428,0.257,21.9476621,48.3047598,6.808912413
-12,27,28.088,0.257,21.39053729,47.85896188,7.38906039
-12,27.25,27.056,0.257,20.50907569,46.43810824,7.004330679
-12,27.5,27.5,0.256,19.87414059,45.73582385,6.155482586
-12,27.75,27.385,0.253,19.57943412,44.57349229,6.228764436
-11.75,20.75,33.695,0.262,27.74090628,45.7521087,6.71120328
-11.75,21,32.418,0.256,28.19720852,46.35464835,6.806876806
-11.75,21.25,31.37,0.254,28.13210711,46.96329483,6.369221315
-11.75,21.5,29.843,0.26,27.31716517,46.86151448,5.318848136
-11.75,21.75,32.473,0.263,26.72271117,46.37500442,5.314776922
-11.75,22,32.48,0.262,26.88793692,46.5724583,6.000776459
-11.75,22.25,31.935,0.261,26.99111327,46.8961198,6.145304552
-11.75,22.5,31.599,0.26,27.05686842,47.04675471,6.175838656
-11.75,22.75,31.663,0.261,26.87786919,46.80044627,6.088307558
-11.75,23,31.786,0.261,26.75501461,46.92258269,6.257262933
-11.75,23.25,31.267,0.26,26.63155728,47.17906916,6.312224321
-11.75,23.5,31.208,0.26,26.59492099,47.44573367,6.442503164
-11.75,23.75,30.69,0.259,26.74933025,47.99127633,6.393648598
-11.75,24,30.631,0.257,26.84057105,48.46150153,6.224693222
-11.75,24.75,29.996,0.257,26.1658911,48.30068858,6.786520737
-11.75,25,29.935,0.257,25.56003038,47.85896188,6.38550617
-11.75,25.25,29.076,0.257,24.74201997,47.02436304,5.793144552
-11.75,25.5,27.657,0.257,23.97916515,46.72920003,5.280171604
-11.75,25.75,27.863,0.256,23.49342145,47.03250546,5.626224783
-11.75,26,27.287,0.254,23.13315842,47.43759124,6.082200737
-11.75,26.25,28.034,0.253,22.66784426,47.3968791,5.447091373
-11.75,26.5,27.711,0.253,22.46965091,47.92817252,5.609939928
-11.75,26.75,27.838,0.254,22.44925011,48.75666454,6.670491141
-11.75,27,28.048,0.256,21.81178603,48.40654015,7.234354262
-11.75,27.25,27.577,0.257,20.80822741,47.08746685,6.074058309
-11.75,27.5,27.522,0.257,20.06331392,45.38977067,5.93360143
-11.75,27.75,27.32,0.256,19.52271359,43.76942755,5.500017153
-11.75,28,26.205,0.252,19.40202532,41.39590986,7.28931565
-11.5,20.5,33.75,0.264,27.45164292,45.83149737,6.53817669
-11.5,20.75,33.682,0.263,27.52455561,45.85999587,6.438431951
-11.5,21,32.881,0.259,28.02692551,46.08187702,6.794663164
-11.5,21.25,30.732,0.256,27.99405384,46.47271356,6.662348713
-11.5,21.5,29.296,0.259,27.26276274,46.3973961,5.345311026
-11.5,21.75,31.589,0.263,26.53857124,46.20604905,4.541246286
-11.5,22,32.48,0.262,26.73514659,46.35261275,5.634367211
-11.5,22.25,32.423,0.26,27.07292363,46.719022,6.192123511
-11.5,22.5,31.859,0.26,27.18437195,46.99586454,6.126984089
-11.5,22.75,31.766,0.259,27.3056347,47.27067147,6.245049292
-11.5,23,31.786,0.26,27.18238361,47.37652304,6.28576143
-11.5,23.25,31.205,0.26,26.99489527,47.60451101,6.112734841
-11.5,23.5,31.208,0.259,26.81823036,47.87321113,5.809429407
-11.5,23.75,30.69,0.258,26.9361586,48.3332583,6.196194725
-11.5,24,30.313,0.257,26.98278591,48.6874539,6.17990987
-11.5,24.25,30.232,0.256,26.96393268,49.05182754,6.603316112
-11.5,24.5,30.056,0.256,26.72459035,48.94190477,7.032829176
-11.5,24.75,29.973,0.257,26.31238783,48.72002361,6.745808598
-11.5,25,29.935,0.257,25.71290854,48.30068858,6.342758425
-11.5,25.25,28.368,0.257,24.93510322,47.70222015,5.860319581
-11.5,25.5,28.922,0.258,24.14824126,47.00400697,5.398236806
-11.5,25.75,29.183,0.257,23.48991893,46.64777575,5.0440412
-11.5,26,28.25,0.255,23.1345966,47.1892472,5.453198194
-11.5,26.25,26.871,0.252,22.96266893,47.64115194,5.789073338
-11.5,26.5,27.655,0.251,22.97690659,48.13987564,5.410450448
-11.5,26.75,27.344,0.251,22.90017297,48.8340176,6.25929854
-11.5,27,27.853,0.253,22.43210897,48.8930502,6.806876806
-11.5,27.25,27.54,0.254,21.4969937,47.77143078,5.996705245
-11.5,27.5,27.08,0.255,20.80851199,46.74752049,5.341239812
-11.5,27.75,26.927,0.254,20.24435085,45.65643517,4.921904783
-11.5,28,21.17,0.252,19.73475598,44.80555148,5.650652066
-11.25,20.5,33.75,0.264,27.41858215,45.70325413,6.806876806
-11.25,20.75,33.695,0.263,27.36145005,45.88035194,6.436396344
-11.25,21,33.102,0.26,27.70655101,46.34854153,6.230800043
-11.25,21.25,32.347,0.256,28.03872943,46.61113483,6.391612991
-11.25,21.5,32.904,0.259,27.35213896,46.08187702,6.082200737
-11.25,21.75,31.246,0.263,26.47518216,45.84778223,4.433359119
-11.25,22,32.476,0.262,26.68843423,46.18772859,4.557531142
-11.25,22.25,32.371,0.26,27.11641433,46.81265991,5.593655072
-11.25,22.5,31.875,0.258,27.46968923,47.29509876,6.253191719
-11.25,22.75,31.844,0.257,27.66925426,47.56379887,6.448609985
-11.25,23,31.786,0.258,27.60020932,47.67372165,6.379399349
-11.25,23.25,31.267,0.258,27.38781793,47.90781645,5.931565824
-11.25,23.5,31.208,0.258,27.22675447,48.20094384,5.630295997
-11.25,23.75,30.69,0.257,27.18034106,48.6284213,5.587548251
-11.25,24,30.627,0.256,27.17331562,48.97651009,6.092378771
-11.25,24.25,30.571,0.256,27.10243529,49.26963749,6.639957037
-11.25,24.5,30.056,0.256,26.76903629,49.19839124,6.698989638
-11.25,24.75,29.907,0.256,26.36044868,48.98261691,6.605351719
-11.25,25,28.46,0.257,25.86938586,48.6569198,6.245049292
-11.25,25.25,29.421,0.257,25.09778585,48.05234454,5.766681662
-11.25,25.5,27.486,0.258,24.30572572,47.25438662,5.288314032
-11.25,25.75,26.875,0.258,23.57885159,46.51342569,4.84455172
-11.25,26,28.769,0.256,23.07664229,46.69255911,4.451679581
-11.25,26.25,27.098,0.254,23.07878172,47.49051702,5.646580853
-11.25,26.5,28.177,0.252,23.23494781,48.09102107,5.677114957
-11.25,26.75,28.109,0.25,23.25974796,48.66709783,5.640474032
-11.25,27,27.714,0.251,22.82187487,48.72205922,6.17990987
-11.25,27.25,27.526,0.251,22.23894786,48.30068858,6.122912875
-11.25,27.5,24.216,0.251,21.54493636,47.27067147,5.817571835
-11.25,27.75,23.252,0.25,20.9786161,46.74141367,5.921387789
-11.25,28,23.759,0.249,20.3912661,46.25286801,5.243530679
-11,20.25,33.805,0.264,27.54752293,45.58111772,6.957511719
-11,20.5,33.75,0.263,27.45324031,45.72564581,6.690847211
-11,20.75,33.695,0.263,27.28982097,45.80503448,6.245049292
-11,21,33.172,0.262,27.3637276,46.014702,5.868462009
-11,21.25,33.112,0.26,27.46925472,46.01063078,6.012990101
-11,21.5,33.059,0.258,27.39302351,45.79689205,6.263369754
-11,21.75,31.164,0.263,26.61191659,45.60147379,5.005364668
-11,22,32.48,0.262,26.69413226,46.07169899,4.661347096
-11,22.25,31.899,0.26,27.10697068,46.70070153,5.420628483
-11,22.5,31.662,0.258,27.5174472,47.24420858,5.9539575
-11,22.75,31.844,0.257,27.80071498,47.59026176,6.238942471
-11,23,31.786,0.257,27.86550934,47.78364442,6.375328136
-11,23.25,31.267,0.257,27.67240129,48.01570361,5.903067326
-11,23.5,31.208,0.257,27.54823553,48.36786361,5.595690679
-11,23.75,30.69,0.257,27.37169181,48.7444509,5.229281431
-11,24,30.631,0.256,27.34668518,49.17803517,5.557014147
-11,24.25,30.571,0.255,27.18378541,49.32663448,6.214515188
-11,24.5,30.011,0.256,26.82689768,49.26149506,6.562603974
-11,24.75,29.981,0.256,26.42189347,49.09253968,6.297975072
-11,25,29.931,0.256,25.93070342,48.76684257,6.131055303
-11,25.25,29.421,0.257,25.3610301,48.32308026,5.748361199
-11,25.5,28.744,0.257,24.60526839,47.5414072,5.306634494
-11,25.75,29.248,0.258,23.81351532,46.69866593,4.783483512
-11,26,28.784,0.256,23.17675828,46.32614986,4.099519581
-11,26.25,27.811,0.255,23.15704274,47.08339564,5.469483049
-11,26.5,27.202,0.252,23.48792342,47.78975124,5.579405824
-11,26.75,28.126,0.251,23.53063061,48.40043332,5.22317461
-11,27,27.634,0.25,23.52828424,48.58567356,5.738183165
-11,27.25,27.404,0.25,22.94377027,48.20094384,5.683221777
-11,27.5,23.152,0.25,21.90864491,47.67372165,5.129536691
-11,27.75,24.384,0.249,21.31767883,47.17092674,5.552942933
-11,28,19.979,0.248,20.57011516,45.50172905,5.925459003
-10.75,20.25,33.805,0.264,27.48595115,45.53633437,6.715274494
-10.75,20.5,33.75,0.263,27.42761168,45.71953899,6.517820621
-10.75,20.75,33.695,0.263,27.3340215,45.84778223,6.169731835
-10.75,21,33.172,0.263,27.15282375,45.82335494,5.636402818
-10.75,21.25,33.116,0.262,27.13081027,45.7521087,5.603833107
-10.75,21.5,32.994,0.258,27.45885329,45.83556859,5.699506633
-10.75,21.75,30.798,0.261,26.96344417,45.60758061,5.107145015
-10.75,22,32.436,0.261,26.84604823,46.04320049,4.769234263
-10.75,22.25,32.315,0.26,27.06145665,46.5744939,4.472035651
-10.75,22.5,31.414,0.258,27.50567665,47.14446384,5.2496375
-10.75,22.75,31.844,0.257,27.86642796,47.55769205,6.084236344
-10.75,23,31.786,0.257,27.95039466,47.77143078,6.283725823
-10.75,23.25,31.267,0.257,27.77967041,47.99738315,5.970242355
-10.75,23.5,31.208,0.257,27.66302462,48.40043332,5.65472328
-10.75,23.75,30.69,0.257,27.43551009,48.61417205,5.239459465
-10.75,24,30.442,0.256,27.40779557,49.14342986,5.263886749
-10.75,24.25,30.571,0.255,27.23896718,49.29610038,5.744289985
-10.75,24.5,30.056,0.256,26.90875067,49.21671171,5.78093091
-10.75,24.75,29.996,0.256,26.50868671,49.01722223,5.886782471
-10.75,25,29.902,0.256,26.07405334,48.75666454,5.898996113
-10.75,25.25,29.327,0.257,25.50883477,48.35972119,5.715791488
-10.75,25.5,29.36,0.258,24.90292028,47.84878384,5.367702702
-10.75,25.75,29.288,0.257,24.19910733,47.0732176,4.909691142
-10.75,26,28.709,0.257,23.47278892,46.47067795,4.398753801
-10.75,26.25,28.655,0.255,23.33008439,46.83505159,4.779412298
-10.75,26.5,27.787,0.253,23.64802423,47.70832697,4.887299465
-10.75,26.75,27.932,0.251,23.99896319,48.50424928,4.700023627
-10.75,27,27.266,0.25,24.05940801,48.85640928,5.072539697
-10.75,27.25,25.824,0.251,23.31742743,48.12359078,5.343275419
-10.75,27.5,24.929,0.251,22.20158367,47.06303957,5.304598887
-10.75,27.75,21.235,0.251,21.2946603,47.04675471,4.315293917
-10.75,28,23.556,0.249,20.73439379,46.53581737,4.402825015
-10.75,28.25,20.012,0.245,20.42249426,46.23658315,4.789590333
-10.5,20.25,33.805,0.264,27.40166372,45.41419795,6.530034263
-10.5,20.5,33.75,0.263,27.4200588,45.71139656,6.383470563
-10.5,20.75,33.608,0.263,27.32249311,45.84371101,6.03334617
-10.5,21,33.172,0.263,27.15999495,45.76839356,5.732076344
-10.5,21.25,33.112,0.263,27.01364445,45.73175263,5.219103396
-10.5,21.5,32.692,0.26,27.22897802,45.75617991,5.231317038
-10.5,21.75,32.341,0.261,27.05493594,45.44880327,5.151928367
-10.5,22,32.148,0.261,26.90988134,45.86406708,4.669489523
-10.5,22.25,31.894,0.26,27.09683876,46.43200142,4.349899234
-10.5,22.5,31.059,0.258,27.49743504,47.0426835,4.553459928
-10.5,22.75,31.837,0.257,27.9286551,47.51494431,5.685257384
-10.5,23,31.664,0.256,28.09951793,47.77143078,5.974313569
-10.5,23.25,31.267,0.257,27.93878122,47.9810983,5.373809523
-10.5,23.5,31.208,0.257,27.68074116,48.23962038,5.831821084
-10.5,23.75,30.69,0.256,27.52994148,48.58160234,5.573299003
-10.5,24,30.631,0.256,27.43122799,49.07218361,5.257779928
-10.5,24.25,30.571,0.256,27.20701483,49.09050408,5.210960968
-10.5,24.5,30.056,0.256,26.91923994,49.0090798,5.145821546
-10.5,24.75,29.996,0.256,26.59985566,48.78923425,5.200782934
-10.5,25,29.916,0.256,26.23283787,48.57956673,5.487803512
-10.5,25.25,29.421,0.257,25.78981133,48.3332583,5.972277962
-10.5,25.5,29.36,0.257,25.24606883,47.90374523,5.770752876
-10.5,25.75,29.299,0.258,24.57537574,47.44166246,5.225210217
-10.5,26,28.784,0.258,23.78231913,46.86965691,4.726486518
-10.5,26.25,28.726,0.256,23.50726516,47.05489714,4.362112876
-10.5,26.5,27.937,0.253,24.00043914,48.04623772,4.980937385
-10.5,26.75,27.594,0.251,24.42723783,48.86048049,4.400789408
-10.5,27,26.486,0.249,24.29571014,48.96836766,3.197745709
-10.5,27.25,24.703,0.251,23.36827705,48.2477628,3.374843512
-10.5,27.5,26.968,0.255,22.05825831,47.00604257,3.936671026
-10.5,27.75,26.727,0.256,21.17023336,45.99434593,4.217584784
-10.5,28,26.475,0.251,21.03435057,46.66813182,3.763644437
-10.5,28.25,22.074,0.246,20.87284495,46.59484997,3.796214148
-10.25,20.25,33.805,0.264,27.37932905,45.28391911,6.407897846
-10.25,20.5,33.75,0.263,27.39777048,45.58111772,6.25929854
-10.25,20.75,33.695,0.263,27.35006604,45.73582385,6.072022702
-10.25,21,33.164,0.262,27.19664862,45.67882685,5.809429407
-10.25,21.25,33.116,0.262,27.04064544,45.65236396,5.245566286
-10.25,21.5,33.055,0.261,27.03426911,45.5770465,4.92394039
-10.25,21.75,32.481,0.261,27.04980707,45.47323055,5.086788945
-10.25,22,31.855,0.261,26.95619417,45.85592465,4.276617385
-10.25,22.25,31.358,0.26,27.16184771,46.51342569,4.248118888
-10.25,22.5,30.973,0.258,27.5623455,47.11596535,4.478142471
-10.25,22.75,31.844,0.256,27.97835992,47.43962685,5.172284436
-10.25,23,31.786,0.256,28.20784309,47.67982847,5.770752876
